handle,name,url,status
ceq,Council on Economic Policies,https://www.cepweb.org/RePEc/ceq/,OK
cer,Books,ftp://repec.cerge-ei.cz/repec/cer/,OK
ces,CESifo Group Archive,http://www.cesifo.de/RePEc/ces,OK
ceu,Papers published by the Department of Economics of CEU,http://www.personal.ceu.hu/staff/repec/metadata/,OK
cex,"Nuffield Centre for Experimental Social Sciences (CESS), University of Oxford",http://cess-wb.nuff.ox.ac.uk/RePEc/cex/,Connectoin Refused
cey,"Red de InvestigaciÛn en AdministraciÛn de la InnovaciÛn TecnolÛgica, EconÛmica y Sustentable, Departamento de Ciencias EconÛmico Administrativas, Instituto TecnolÛgico de Celaya",http://raites.org.mx/repec/,Connectoin Refused
cfe,CEFAGE-UE Working Papers,http://www.cefage.uevora.pt/RePEc/cfe/,OK
cfg,Papers published by CeFiG,http://cefig.eu/repec/,Connectoin Refused
cfi,"Center for Advanced Research in Finance, Faculty of Economics, The University of Tokyo",http://www.carf.e.u-tokyo.ac.jp/RePEc/cfi/,OK
cfl,"University of Central Florida, Department of Economics",https://www.itd.bus.ucf.edu/cdn/economics/templates/,OK
cfm,Centre for Macroeconomics (CFM),http://www.lse.ac.uk/assets/RePEc/cfm/,OK
cfr,Center for Economic and Financial Research (CEFIR),http://www.cefir.ru/RePEc/cfr/,OK
cfs,Center for Financial Studies,ftp://ideas.repec.org/pub/RePEc/cfs/,OK
cgc,"City University of New York Graduate Center, Ph.D. Program in Economics",http://wfs.gc.cuny.edu/Economics/RePEc/cgc/,OK
cgd,Center for Global Development,ftp://76.162.67.52/incoming/RePEC/cgd/,OK
cge,The Warwick Economics Research Paper Series (TWERPS),https://web.warwick.ac.uk/fac/soc/econRepec/RePEc/cge/,OK
cgm,"CERGAM, Aix-Marseille UniversitÈ",http://junon.u-3mrs.fr/afa10w21/RePEc/cgm/,Connectoin Refused
cgr,Cologne Graduate School Working Paper Archive,http://www.cgs.uni-koeln.de/fileadmin/wiso_fak/cgs/RePEc/cgr/,OK
cgs,"Centre for Globalisation Research, Queen Mary, University of London",http://webspace.qmul.ac.uk/pmartins/RePEc/cgs/,OK
cgt,"Department of Economics, Colgate University",http://cul.colgate.edu/RePEc/cgt/,OK
cha,Swiss Society for Agricultural Economics and Rural Sociology,http://repec.jsagr.org/cha,OK
chb,Central Bank of Chile,http://si2.bcentral.cl/public/RePEc/chb/,OK
chc,Swiss Economics,http://www.swiss-economics.ch/RePEc/chc/,OK
che,Economics Network Journals,http://www.economicsnetwork.ac.uk/admin/RePEc/che,OK
chf,Swiss Finance Institute Research Paper Series Archive,http://sfi.square7.ch/RePec/chf/,OK
chi,"Faculty of Economics, Chiang Mai University",http://www.jyoungeconomist.com/RePEc/chi/,
chk,Economics Working Paper Archive at Economics Department of CUHK,http://www.cuhk.edu.hk/eco/RePEc/chk/,OK
chm,"CMI (Chr. Michelsen Institute), Bergen, Norway",https://www.cmi.no/RePEc/chm/,OK
chp,Economics working Papers archive CHPE,ftp://input.repec.org/pub/RePEc/ris/chp/,OK
chu,"Economic Science Institute, Chapman University",ftp://chu.chapman.edu/RePEc/chu/,OK
chy,"Centre for Health Economics, University of York",https://www.york.ac.uk/che/RePEc/chy/,OK
cic,CIRIEC-EspaÒa,http://www.uv.es/reciriec/cic/,
cid,Center for International Development at Harvard University,http://harvard-cid-repec.us-east-1.elasticbeanstalk.com/cid/,OK
cie,"Centro de Investigacion Economica, ITAM",http://ftp.itam.mx/pub/RePEc/cie/,OK
cif,Center for Fiscal Policy,http://cdm-it.epfl.ch/repec/cif/,OK
cii,CEPII,http://www.cepii.fr/RePEc/cii,OK
cin,"University of Cincinnati, Economics Working Papers Series",ftp://ideas.repec.org/pub/RePEc/cin,OK
cir,"CIRANO Working Papers, Scientific Series, Project Reports, Burgundy reports, For discussion... and Monographs",http://repec.cirano.qc.ca/cir,OK
cis,CAEI,http://www.caei.com.ar/repec/cis/,Connectoin Refused
cit,CitEc,ftp://ftp.repec.org/RePEc/cit/,OK
cje,Canadian Journal of Economics,https://economics.ca/RePEc/cje/,OK
cjz,Universidad AutÛnoma de Ciudad Ju·rez,http://open-apps.uacj.mx/RePEc/cjz/,OK
cla,Levine's Working Paper Archive,http://www.dklevine.com/RePEc/cla,OK
clb,"Universit‡ della Calabria, Dipartimento di Economia, Statistica e Finanza ""Giovanni Anania"" - DESF",http://www.ecostat.unical.it/RePEc/clb/,OK
clg,"Department of Economics, University of Calgary",http://econ.ucalgary.ca/RePEc/clg/,Page Not Found
clh,"The School of Public Policy, University of Calgary",http://repec.policyschool.ca/RePEc/clh/,OK
clj,"Department of Economics and Physics, Technical University of Cluj Napoca",ftp://econ.cunbm.utcluj.ro/econ/RePEc/clj/,OK
clm,Claremont Colleges Working Papers,http://www.claremontmckenna.edu/rdschool/RePEc/clm,Page Not Found
clr,Chamber of Labour Vienna,http://wug.akwien.at/RePEc/clr/,OK
clt,"California Institute of Technology, Division of the Humanities and Social Sciences",http://www.hss.caltech.edu/SSPapers/RePEc/clt,Page Not Found
cma,"Centre for Applied Mathematics and Economics (CEMAPRE), School of Economics and Management (ISEG), Technical University of Lisbon",http://cemapre.iseg.utl.pt/RePEc/cma/,OK
cmc,Constanta Maritime University,http://cmu-edu.eu/RePEc/cmc,OK
cme,"c.MET-05 - Centro Interuniversitario di Economia Applicata alle Politiche per L'industria, lo Sviluppo locale e l'Internazionalizzazione",http://193.205.129.80/repec/cme/,OK
cmf,Working Papers,http://www.cemfi.es/RePEc/cmf/,OK
cmh,Department of Economic and Social History at the University of Cambridge,http://www.econsoc.hist.cam.ac.uk/RePEc/cmh/,OK
cmi,"Chaire en Economie et Management de l'Innovation, Management and Entrepreneurship Institute, CollËge du Management de la Technologie, Ecole Polytechnique FÈdÈrale de Lausanne",http://cdm.epfl.ch/repec/cmi/,Page Not Found
cmj,Romanian Foundation for Business Intelligence,http://bxb.ro/fria/RePEc/cmj/,OK
cmk,Center for Economic Analyses,http://journal.cea.org.mk/RePEc/cmk/,OK
cml,"Centro de Estudios Monetarios Latinoamericanos, CEMLA",http://148.245.102.209/RePEc/cml,OK
cmn,European Association Comenius - EACO,http://www.eaco.eu/cmn/,OK
cmr,Management and Organization Review,http://www.iacmr.org/RePEc/cmr/,OK
cms,Conference Master Resources,http://www.internationalconference.com.my/working/RePEc/cms/,Page Not Found
cmt,"Department of Mathematics, Corvinus University of Budapest",http://www.bke.hu/puma/RePEc/cmt/,OK
cmu,"Tepper School of Business, Carnegie Mellon University",https://student-3k.tepper.cmu.edu/gsiadoc/repec/cmu/,OK
cnb,"Czech National Bank, Research Department",http://www.cnb.cz/en/RePEc/cnb/,OK
cnc,"Departamento de Economia, Universidad de Concepcion",http://www.econudec.cl/RePEc/con/,OK
cnf,"Economics Program, The Conference Board",http://sean.dougherty.org/econ/RePEc/cnf/,OK
cni,"Center for Network Industries and Infrastructure (CNI), Berlin University of Technology",http://www.cni.tu-berlin.de/fileadmin/documents/RePEc/cni/,
cnk,"Cankaya University, Economics and Administrative Sciences",http://academic.cankaya.edu.tr/~repec/cnk,OK
cnn,CIGS Working Paper Series,http://www.canon-igs.org/RePEc/cnn/,OK
cns,Economics Working Paper Archive at CRENoS,http://crenos.unica.it/RePEc/cns,OK
cnz,"National Research Council, Institute for Research on Population and Social Policies",http://www.irpps.cnr.it/e-pub/ojs/repec/cnz/,OK
coc,"Department of Economics and Finance, College of Charleston",http://www.cofc.edu/~econfinc/RePEc/coc/,Page Not Found
cod,CodEc: the code archive at NetEc,ftp://ftp.repec.org/RePEc/cod/,OK
coe,"Department of European Economic Studies, College of Europe",http://repec.coleurope.eu/coe/,OK
cog,Cogitatio,https://www.cogitatiopress.com/RePEc/repecProcess,OK
col,Research Documents in Economics in Colombia,http://www.dotec-colombia.org/repec/col,OK
com,COMISEF,http://comisef.eu/RePEc/com/,OK
cop,Centre of Policy Studies/IMPACT Centre Working Papers,http://www.copsmodels.com/repec/cop/,OK
cor,Center for Operations Research and Econometrics (CORE),http://repec.core.ucl.ac.be/,OK
cos,The Japanese Society for Comparative Economic Studies,http://www.kier.kyoto-u.ac.jp/~ces/RePEc/cos/,OK
cpb,CPB Netherlands Bureau for Economic Policy Analysis,http://www.cpb.nl/RePEc/cpb,OK
cpd,International Conferences on Panel Data,http://repec.oru.se/RePEc/,OK
cpe,Centro de Prospectiva EstratÈgica,http://ceproec.iaen.edu.ec/download/RePEc/cpe/index.html,Connectoin Refused
cpi,Competition Policy International,https://www.competitionpolicyinternational.com/RePEc/CPI/,OK
cpl,"Department of Economics, California Polytechnic State University",https://www.calpoly.edu/~mtcole/RePEc/cpl/,Connectoin Refused
cpm,CEPREMAP Archive,http://www.dynare.org/RePEc/cpm/,OK
cpn,Nicolaus Copernicus University (Uniwersytet Mikolaja Kopernika),http://www.dem.umk.pl/dem/RePEc/cpn/,OK
cpo,Cahiers díÈconomie politique / Papers in Political Economy,ftp://ftp.drivehq.com/repeccpo/repec/,OK
cpp,Canadian Public Policy,https://economics.ca/RePEc/cpp,OK
cpr,CEPR,http://repec.cepr.org/repec/cpr,OK
cpt,Centro de Estudios P√∫blicos,https://www.cepchile.cl/RePEc/cpt,OK
cqe,"Center for Quantitative Economics (CQE), University of Muenster",https://www.wiwi.uni-muenster.de/cqe/sites/cqe/files/RePEc/cqe/,OK
cra,CREMA Working Paper Series,http://www.crema-research.ch/repec/cra/,OK
crb,CRESE Centre de Recherches sur les Strategies Economiques,http://crese.univ-fcomte.fr/RePEc/crb/,OK
crc,CIRIEC,http://hec-cloud01.segi.ulg.ac.be/RePEc/crc,OK
crd,"Department of Economics, Concordia University",http://concordiaeconomics.github.io/crd/,OK
cre,"Department of Economics, University of Quebec at Montreal (UQAM)",ftp://ideas.repec.org/pub/RePEc/cre/,OK
crf,LSF Research Working Paper Series,http://fdef.uni.lu/crefi-files/RePEc/crf/,OK
crg,"Centre d'Etude et de Recherche en Economie, Gestion, Mod√©lisation et Informatique Appliqu√©e, Universit√© des Antilles et de la Guyane",http://www2.univ-ag.fr/RePEc/crg/,OK
cri,CESPRI Working Papers Archive,ftp://ftp.unibocconi.it/pub/RePEc/cri/,OK
crj,"CRISEI, University of Naples ""Parthenope""",http://www.crisei.uniparthenope.it/RePEc/crj,
crm,"Centre for Research and Analysis of Migration (CReAM), Department of Economics, University College London",http://www.cream-migration.org/RePEc/crm/,OK
crn,Universit‡ Cattolica del Sacro Cuore,http://repec.unicatt.it/crn/,OK
crp,"Center for Research on Pensions and Welfare Policies, Turin (Italy)",http://fileserver.carloalberto.org/repec/crp/,OK
crr,Center for Retirement Research at Boston College,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/crr,OK
crs,Institut National de la Statistique et des Etudes Economiques - INSEE - and Centre de Recherche en Economie et Statistique - CREST.,http://www.crest.fr/images/RePEc/crs/,OK
crt,"Department of Economics, University of Crete",http://economics.soc.uoc.gr/wpa/RePEc/crt/,OK
crv,Institut za razvoj i medjunarodne odnose,http://repec.irmo.hr/crv,OK
csa,"Centre for the Study of African Economies, University of Oxford",http://www.csae.ox.ac.uk/RePEc/csa/,OK
csc,Working Papers at Research Institute on Sustainable Economic Growth - Moncalieri (TO) ITALY,http://www.ceris.cnr.it/csc/,OK
cse,CSIRO Sustainable Ecosystems,http://www.cse.csiro.au/RePEc/cse/,Connectoin Refused
csg,Asia Pacific Economic Papers RePEc Archive,http://repec.cap.anu.edu.au/RePEc/CSG/,OK
csh,"Working Papers do Departamento de Gest„o e Economia, Universidade da Beira Interior, Portugal",http://www.dge.ubi.pt/RePEc/csh,OK
csi,Natural Resource Management and Economics papers published by the CSIRO Land and Water POlicy and Economic Research Unit,http://www.clw.csiro.au/RePEc/csi,Page Not Found
csl,"Centro Studi Luca d\'Agliano, University of Milano",http://www.dagliano.unimi.it/RePEc/csl/,OK
csn,"Universita' di Cassino, Dipartimento di Economia e Giurisprudenza",http://dipeg-wpe.uniclam.it/RePEc/csn/,OK
cso,"Center for Experimental Social Science, New York University",http://cess.nyu.edu/RePEc/cso/,Page Not Found
csr,"Department of Consumer Sciences, Purdue University",ftp://128.210.123.107/csr,Connectoin Refused
css,"Universita' di Cassino, Dipartimento di Scienze Economiche",http://dipse.unicas.it/RePEc/css/,OK
cst,"Action IS1104 ""The EU in the new complex geography of economic systems: models, tools and policy evaluation""",http://www.gecomplexity-cost.eu/repec/cst/,OK
csy,Centre for Strategic Research and Analysis,http://www.cesran.org/RePEc/csy/,OK
cta,Catalactica NGO,http://repec.jppc.ro/cta/,OK
ctc,Universit‡ Cattolica del Sacro Cuore,http://repec.unicatt.it/ctc/,OK
cte,Universidad Carlos III de Madrid,https://e-archivo.uc3m.es/repec/RePEc/cte/,OK
ctl,Institut de Recherches Economiques et Sociales (IRES),https://sites.uclouvain.be/econ/repec/econ/,OK
ctn,"School of Economics, University of Cape Town",http://www.commerce.uct.ac.za/economics/RePEc/ctn/,OK
cto,"Cato Journal, Cato Institute",http://www.cato.org/pubs/journal/RePEc/cto,Page Not Found
ctw,"Development Policy Research Unit, University of Cape Town",http://www.dprurepec.uct.ac.za/RePEc_Archive/ctw,OK
cty,"Department of Economics, City University London",http://openaccess.city.ac.uk/RePEc/CTY/,OK
cub,"Faculty of Management, Comenius University in Bratislava",http://repec.fm.uniba.sk/cub,OK
cud,Cuadernos de EconomÌa,http://www.uam.es/personal_pdi/economicas/rllorent/RePEc/cud/,OK
cue,ACEI,http://www.culturaleconomics.org/RePEc/cue/,OK
cuf,"China Economics and Management Academy, Central University of Finance and Economics",ftp://ftp.aefweb.net/RePEc/cuf/,OK
cui,"Centre for Econometric and Allied Research, University of Ibadan",http://www.cear.org.ng/RePEc/cui/,OK
cup,Cambridge University Press,http://journals.cambridge.org/repec/cup,OK
cvh,Corvinus University of Budapest,http://unipubrepec.lib.uni-corvinus.hu/RePEc/cvh/,OK
cvs,"C.V. Starr Center for Applied Economics, New York University",ftp://ideas.repec.org/pub/RePEc/frozen/cvs/,OK
cwl,"Yale University, Cowles Foundation for Research in Economics",http://dido.econ.yale.edu/RePEc/cwl,OK
cwm,"Department of Economics, College of William and Mary",http://economics.wm.edu/wp/RePEc/cwm/,OK
cyb,Central Bank of Cyprus,http://www.centralbank.gov.cy/media/repec/cyb/,OK
cys,"Faculty of Economic Cybernetics, Statistics and Informatics",ftp://www.ipe.ro/RePEc/cys/,OK
czx,The Czech Econometric Society,http://ces.utia.cas.cz/RePEc/czx/,OK
dae,"Tufts University, Global Development and Environment Institute",http://ase.tufts.edu/gdae/RePEc/dae,OK
dah,"Duncker & Humblot GbmH, Berlin",ftp://212.87.46.83/RePEc/dah/,OK
dai,"Development Alternatives, Inc.",http://www.fiscalreform.net/RePEc/dai/,OK
dal,Working Papers of the Department of Economics at Dalhousie University,http://economics.dal.ca/RePEc/dal,OK
dar,"TU Darmstadt, Germany - Publications Repository (tubiblio)",http://tubiblio.ulb.tu-darmstadt.de/RePEc/dar/,OK
dat,"D. A. Tsenov Academy of Economics, Svishtov, Bulgaria",http://repec.uni-svishtov.bg/RePEc/dat/,OK
dau,Open Access publications from Paris Dauphine University,http://espadon.bu.dauphine.fr/RePEc/dau,OK
dav,"Department of Economics, Davidson College, NC USA",ftp://econrepec.davidson.edu,OK
dbe,ERI-CES,https://www.uv.es/erices/RePEc/dbe/,OK
dbl,CAF Development Bank Of Latinamerica,http://scioteca.caf.com/repec/dbl,OK
dcc,"Department of Commerce, Tourism, Services, Faculty of Management in Tourism and Commerce Timisoara,",http://www.quaestus.ro/RePEc/dcc/,OK
ddf,"Department of Economics, Duesseldorf University of Applied Sciences",https://web.hs-duesseldorf.de/bib/repec/ddf/,OK
ddj,"Faculty of Economics and Business Administration, ""Dunarea de Jos"" University of Galati",http://www.ann.ugal.ro/eco/RePEc/ddj,OK
ddt,"Faculty of Economics and Management, Pontificia Universidad Javeriana Cali",ftp://repec.javerianacali.edu.co/RePEc/ddt/,OK
dec,"De Computis ""Revista EspaÒola de Historia de la Contabilidad"". De Computis ""Spanish Journal of Accounting History"".",http://www.decomputis.org/RePEc/dec/,OK
deg,"DEGIT, Dynamics, Economic Growth, and International Trade",http://degit.sam.sdu.dk/RePEc/deg,Connectoin Refused
del,DELTA Working Paper Archive,ftp://ftp.delta.ens.fr/incoming/RePEc/del,Connectoin Refused
dem,"Max Planck Institute for Demographic Research, Rostock, Germany",http://www.demogr.mpg.de/repec/dem/,OK
des,"Dipartimento di Economia, Sapienza University of Rome",http://dipartimento.dse.uniroma1.it/RePEc/des/,Connectoin Refused
deu,"Department of Economics, Faculty of Business, Dokuz Eyl¸l University",http://web.deu.edu.tr/repec/deu/,
dew,"Department of Economics and Management, DePauw University",http://www.depauw.edu/learn/dew/,OK
dge,QM&RBC,ftp://dge.repec.org/pub/RePEc/dge/,OK
dia,"DIAL (DÈveloppement, Institutions et Mondialisation)",http://www.dial.prd.fr/RePEc/dia/,OK
dic,"Department of Economics, Dickinson College",http://users.dickinson.edu/~coglianj/RePEc/dic/,OK
die,German Development Institute / Deutsches Institut f¸r Entwicklungspolitik (DIE),http://www.die-gdi.de/RePEc/die/,OK
dij,Revue Finance ContrÙle StratÈgie,http://crego.u-bourgogne.fr/images/stories/wp/RePEc/dij/,OK
dip,CITYPERC Working Paper Series,http://openaccess.city.ac.uk/RePEc/DIP/,OK
dis,Universit‡ Cattolica del Sacro Cuore,http://repec.unicatt.it/dis/,OK
diw,Publications of DIW Berlin (German Institute for Economic Research),http://www.diw.de/deutsch/produkte/publikationen/RePEc/diw,OK
dkn,aefarch,http://www.deakin.edu.au/buslaw/aef/repecphp/dkn/,Page Not Found
dls,"CEDLAS, Universidad Nacional de La Plata",http://repec.depeco.econo.unlp.edu.ar/RePEc/dls,OK
dlw,"Department of Economics, University of Delaware",http://lerner.udel.edu/sites/default/files/ECON/PDFs/RePEc/dlw/index.html,OK
dnb,Economics Working Paper Archive at DNB,https://www.dnb.nl/repec/dnb,OK
dob,DOBA Faculty,http://journal.doba.si/RePEc/,OK
doj,"Department of Justice, Antitrust Division",https://www.justice.gov/atr/RePEc/doj/,OK
